Part number,Part name,Location,Price,Balance,Unit,Value,WH
902842,Crimp Fast-in Fast-on Male AWG18-20,810203,0.17,60.00,Pcs,10.20,STD
902850,Connector AMP Jr Timer 2pol fem low,810203,2.28,5.00,Pcs,11.40,STD
902852,Connector Deutsch DT06-2S-C015,810106,0.87,3.00,Pcs,2.61,STD
902854,Connector Deutsch DT06-4S-C015,810106,2.44,22.00,Pcs,53.68,STD
902863,Set screw SK6SS M4x12 untreated,810605,0.05,26.00,Pcs,1.30,STD
902872,"Adapter G3/4"" F - G1/2"" M Swivel",820207,2.93,29.00,Pcs,84.97,STD
902873,"Adapter 8L - 1/8""",820104,1.78,22.00,Pcs,39.16,STD
902877,Screw MC6S M12x35 Geomet,850205,0.33,16.00,Pcs,5.28,STD
902882,Molex Micro-Fit Pin AWG 20-24,810106,0.04,40.00,Pcs,1.60,STD
902885,Molex Micro-Fit 2x5p fem 43025-1000,810106,0.79,15.00,Pcs,11.85,STD
902887,Molex Micro-Fit 2x5p male43020-1000,810203,0.79,5.00,Pcs,3.95,STD
902899,"Washer TBRB FZB 6,4x12x3",810605,0.06,200.00,Pcs,12.00,STD
902908,"Adapter 13/16"" ORFS M-3/4"" UNF M",820309,1.27,8.00,Pcs,10.16,STD
902909,"Adapter13/16"" ORFS M-1.1/16"" UNF M",820309,2.01,32.00,Pcs,64.32,STD
902910,"Adapter 3/4"" M - 3/4"" UNF M",820205,3.13,14.00,Pcs,43.82,STD
902912,Pin FRP 4x12,810602,0.03,46.00,Pcs,1.38,STD
902916,Screw MC6S M5x14 8.8 FZB,850109,0.02,200.00,Pcs,4.00,STD
902919,Plug DIN 906 M8x1,810603,0.20,65.00,Pcs,13.00,STD
902928,"Washer PS 25/35x0,5 DIN988",810603,0.07,24.00,Pcs,1.68,STD
902932,Pin CPK 4X16 m6,810605,0.16,108.00,Pcs,17.28,STD
902933,Pin CPK 5X16 m6,810605,0.18,121.00,Pcs,21.78,STD
902937,"Adapter 3/8"" - bulkhead - 10L ",820109,4.07,11.00,Pcs,44.77,STD
902939,"Fitting 3/8"" hose 15L",820103,12.48,26.00,Pcs,324.48,STD
902944,Bushing Spring E22x17x30-1SP,810604,4.76,38.00,Pcs,180.88,STD
902961,Screw MC6S M6x12 8.8 FZB,850208,0.03,344.00,Pcs,10.32,STD
902976,Bushing Slide 75/80x70,800605,16.00,6.00,Pcs,96.00,STD
902979,Bushing Flange 45x50x45,800601,5.78,9.00,Pcs,52.02,STD
902980,Bearing Slide 76x116,800601,9.61,7.00,Pcs,67.27,STD
902983,"Fitting Straight F 1/4"", 7/16, JIC",820402,5.28,50.00,Pcs,264.00,STD
902986,"Seal Rotomatic M15 75x90,5x6,3 PTFE",810506,11.26,5.00,Pcs,56.30,STD
902989,Screw MC6S M8x25 12.9 Geomet,850207,0.19,69.00,Pcs,13.11,STD
902991,"Valve Relief M8x1, 2.5bar XTR2 - X32",810606,0.75,7.00,Pcs,5.25,STD
902992,Block CLS Cent Lubr X04/X06/X07,810607,335.00,1.00,Pcs,335.00,STD
902993,Adapter 90D CLS Cent Lubr X04-X32,810606,2.14,41.00,Pcs,87.74,STD
902994,Nipple Push-in CLS Cent LubrX04-X32,810606,2.58,66.00,Pcs,170.28,STD
902995,Adapter M8x1 CLS Cent Lubr X04-X32,810606,1.13,16.00,Pcs,18.08,STD
903000,O-ring 35x2 NBR70,810605,0.16,15.00,Pcs,2.40,STD
903001,O-ring 70x2 NBR70,810403,0.25,14.00,Pcs,3.50,STD
903008,"Fitting 3/8"" hose 12L 90D",820103,3.90,15.00,Pcs,58.50,STD
903010,Nipple Push-in CLS Cent LubrX07-X32,810606,2.83,21.00,Pcs,59.43,STD
903011,Nipple Push-in CLS Cent LubrX04/X06,810606,5.76,29.00,Pcs,167.04,STD
903013,Block CLS Cent Lubr X32,810505,328.89,1.00,Pcs,328.89,STD
903014,"Hose 8,6 mm HP Grease X12-X32 ",810607,2.98,26.00,M,77.48,STD
903015,Bulkhead CLS Cent Lubr X12-X32,810606,4.54,5.00,Pcs,22.70,STD
903016,Ferrule CLS Cent Lubr X12-X32,810606,3.78,2.00,Pcs,7.56,STD
903017,Fitting Str. CLS Cent Lubr,810606,4.19,9.00,Pcs,37.71,STD
903018,Fitting 45D CLS Cent Lubr X12-X32,810606,1.81,14.00,Pcs,25.34,STD
903019,Adapter M8x1 CLS Cent Lubr X04-X26,810606,2.90,11.00,Pcs,31.90,STD
903022,Hose 6mm Grease X04-X32 ,CABLE FACTORY,1.36,79.30,M,107.85,STD
903029,Coil Tecnord L-HC-12V,800402,18.54,1.00,Pcs,18.54,STD
903030,Coil Tecnord L-HC-24V,800402,45.11,3.00,Pcs,135.33,STD
903039,Screw M6SH M12x25 10.9 geomet,850205,0.15,39.00,Pcs,5.85,STD
903081,HECR II/2 Roller Flat Top (Thumb),810205,63.07,4.00,Pcs,252.28,STD
903082,HECR II/2 Roller Round Top,810205,63.07,5.00,Pcs,315.35,STD
903091,Molex Micro-Fit Socket AWG 20-24,810203,0.09,30.00,Pcs,2.70,STD
903141,L8 Joystick Below Support Liebherr,810202,12.99,4.00,Pcs,51.96,STD
903142,"Fitting, UNF 7/16-20 (JIC)",820402,3.90,45.00,Pcs,175.50,STD
903159,Washer Nordlock M22,850202,1.34,2.00,Pcs,2.68,STD
903184,"Nut FM6M M20X1,5",830201,0.32,10.00,Pcs,3.20,STD
903185,Molex MICRO-FIT 8P (Fem) 43025-0800,810106,1.50,9.00,Pcs,13.50,STD
903186,Molex MICRO-FIT 8P Male 43020-0801,810106,1.50,5.00,Pcs,7.50,STD
903252,"O-ring 25,07*2,62 NBR 90",800305,0.11,30.00,Pcs,3.30,STD
903253,"O-ring 32,99x2,62 NBR90",800305,0.06,26.00,Pcs,1.56,STD
903263,"Quick Coupling Male UNF 3/4""",800608,11.36,2.00,Pcs,22.72,STD
903265,"Adapter 1/2"" - 3/4"" UNF ",820205,1.18,8.00,Pcs,9.44,STD
903267,Adapter 10L F- 1/4 M ,820107,1.99,34.00,Pcs,67.66,STD
903283,"O-ring 13,3x2,4 NBR90",800305,0.25,11.00,Pcs,2.75,STD
903284,"O-ring 19,3x2,2 NBR90",800305,0.63,49.00,Pcs,30.87,STD
903330,"Adapter 13/16"" ORFS F-45D-13/16"" M",820308,4.07,41.00,Pcs,166.87,STD
903385,"Adapter 1/2"" BSP M-F",820208,1.25,32.00,Pcs,40.00,STD
903416,L8 Switch with toggle function,810205,20.18,1.00,Pcs,20.18,STD
903550,"Joystick, Adapter L8 Sensata Assy",810208,63.70,7.00,Pcs,445.90,STD
903551,"Bracket, ILME 8P Magnet",810204,27.12,10.00,Pcs,271.20,STD
903578,"Adapter WEO 3/4"" F - 3/4"" M BSP ",050201,34.31,22.00,Pcs,754.82,STD
903851,"Masking plug plastic 14,5 black",810605,0.21,50.00,Pcs,10.50,STD
903852,Retainer ring SGA 75x4,810604,1.84,6.00,Pcs,11.04,STD
903853,Screw MC6S M16x60 12.9 Holokrome Geomet,830201,1.76,66.00,Pcs,116.16,STD
903853,Screw MC6S M16x60 12.9 Holokrome Geomet,850103,1.76,77.00,Pcs,135.52,STD
903854,Screw MC6S M16x70 12.9 Holokrome Geomet,850103,1.98,67.00,Pcs,132.66,STD
903855,Screw MC6s M16x80 12.9 Holokrome Geomet,850203,2.20,35.00,Pcs,77.00,STD
903856,Screw MC6S M16x120 12.9 Holokrome Geomet,850103,3.72,29.00,Pcs,107.88,STD
903857,Screw MC6S M18x120 12.9 Holokrome Geomet,850102,4.08,75.00,Pcs,306.00,STD
903858,Screw MC6S M18x130 12.9 Holokrome Geomet,830201,4.22,14.00,Pcs,59.08,STD
903858,Screw MC6S M18x130 12.9 Holokrome Geomet,040401,4.22,59.00,Pcs,248.98,STD
903859,Screw MC6S M18x150 12.9 Holokrome Geomet,850201,4.86,50.00,Pcs,243.00,STD
903859,Screw MC6S M18x150 12.9 Holokrome Geomet,830201,4.86,53.00,Pcs,257.58,STD
903861,Screw MC6S M6x14 DIN 912 8.8 FZB,850108,0.04,298.00,Pcs,11.92,STD
903867,Set screw SK6SS M12x12 A4,810603,0.47,104.00,Pcs,48.88,STD
903868,"Valve Relief G1/8"", 1-5 PSI X32",810605,15.80,4.00,Pcs,63.20,STD
903875,Screw MC6S M12x25 12.9 Geomet,850205,0.29,16.00,Pcs,4.64,STD
903885,"Adapter 10L - 3/8"" (GE10LR 38ED)",820106,1.32,39.00,Pcs,51.48,STD
903885,"Adapter 10L - 3/8"" (GE10LR 38ED)",QUARANTINE,1.32,2.00,Pcs,2.64,STD
903887,Screw MC6S M8x40 8.8 FZB,850107,0.11,20.00,Pcs,2.20,STD
903889,"Masking plug plastic 24,6 black",810605,0.27,28.00,Pcs,7.56,STD
903890,"Masking plug plastic 22,4 black",810605,0.25,3.00,Pcs,0.75,STD
903895,"Adapter 9/16"" ORFS M - 1/8"" M",820306,1.61,10.00,Pcs,16.10,STD
903900,Cable conduit Lightflex 12S,CABLE FACTORY ,0.78,94.00,M,73.32,STD
903962,Adapter L DIN 8L (XEVL-8L),820110,3.85,19.00,Pcs,73.15,STD
903966,Adapter Plate LS (SD ORB OSPC+OLSA),820409,29.23,1.00,Pcs,29.23,STD
903998,"Screw MLC6S M10x25 10,9 Geomet",850106,0.50,14.00,Pcs,7.00,STD
904002,Screw MC6S 6X35 12.9 GEOMET DIN 912,850108,0.14,16.00,Pcs,2.24,STD
904013,"Nipple in CLS-block, X12-X32",810606,6.17,13.00,Pcs,80.21,STD
904014,"Nipple in CLS-block, X04-X07",810606,5.60,10.00,Pcs,56.00,STD
904024,"Adapter 7/8""-14UNF-13/16"" ORFS M",820309,7.80,17.00,Pcs,132.60,STD
904027,"Adapter 3/8"" F - 10L F XGAI 10LR-38",820107,6.71,8.00,Pcs,53.68,STD
904029,Screw MC6S M16x90 12.9 Holokrome Geomet,850103,2.34,70.00,Pcs,163.80,STD
904030,Screw MC6S M6x40 8.8 FZB,850108,0.04,81.00,Pcs,3.24,STD
904053,Nut ML6M M20 4 FZB,850202,0.19,22.00,Pcs,4.18,STD
904079,Screw MC6S M16x110 12.9 Holokrome Geomet,850102,2.84,16.00,Pcs,45.44,STD
904096,Motor Hydraulic Screening Bucket,040102,907.94,1.00,Pcs,907.94,STD
904100,End Bearing 10-35 Screening Bucket,050201,33.14,1.00,Pcs,33.14,STD
904104,Cam Wheel 15-25 Screening Bucket,050201,506.61,2.00,Pcs,"1,013.22",STD
904120,Weld On safety Hook PEJO C210,050201,90.44,1.00,Pcs,90.44,STD
904126,Valve Check Pilot SPC6-S08-0P 5bar,800404,25.23,1.00,Pcs,25.23,STD
904155,"Blind plug M20x1,5 w O-ring",800206,0.88,10.00,Pcs,8.80,STD
904156,Piston sealing kit,810407,21.51,4.00,Pcs,86.04,STD
904159,Gland Sealing kit,810405,14.00,4.00,Pcs,56.00,STD
904182,"O-ring 23,47x2,62 NBR90",800305,0.23,15.00,Pcs,3.45,STD
904199,O-ring 24x4 NBR70,800305,0.16,8.00,Pcs,1.28,STD
904200,O-ring 34x5 NBR70,800305,0.20,10.00,Pcs,2.00,STD
904201,O-ring 40x5 NBR70,800305,0.21,14.00,Pcs,2.94,STD
904213,"Coil COEK-12DC (4,8)",800401,61.41,2.00,Pcs,122.82,STD
904247,O-ring 40x2 NBR70,800305,0.06,9.00,Pcs,0.54,STD
904249,"O-ring 17,46x2,62 NBR90",810403,0.16,2.00,Pcs,0.32,STD
904254,O-ring 50x2 NBR70,800305,0.32,7.00,Pcs,2.24,STD
904260,Gland Sealing Kit D50 d30,050201,28.00,2.00,Pcs,56.00,STD
904262,Piston seal Kit D50 SQ,050201,41.37,2.00,Pcs,82.74,STD
904265,Nipple 90 Deg WE06LLKM,810606,1.85,7.00,Pcs,12.95,STD
904267,Screw M6S M16x80 10.9 FZB,850103,0.79,39.00,Pcs,30.81,STD
904269,"Adapter, WE20SR (90 deg 3/4"" - 20S)",820101,15.89,2.00,Pcs,31.78,STD
904273,Screw M6SH M20x40 10.9 FZB,850101,2.51,30.00,Pcs,75.30,STD
904279,Screw M6S M24x100 10.9 FZB,830201,3.76,23.00,Pcs,86.48,STD
904280,Bushing Spring E32X25 L=30,810604,11.88,10.00,Pcs,118.80,STD
904282,Bushing Wrapped Bronze 30x34x30,800602,3.58,9.00,Pcs,32.22,STD
904284,Bushing Wrapped Bronze 30x34x45,800604,8.56,4.00,Pcs,34.24,STD
904290,MTG Rubber HC 40,********,110.22,4.00,Pcs,440.88,STD
904291,O-ring 34x2 NBR70,800305,0.06,9.00,Pcs,0.54,STD
904292,"O-ring 179,3x5,7 NBR (G180) HC40",810407,6.31,3.00,Pcs,18.93,STD
904298,O-ring HC40 (1BG90),810602,1.89,1.00,Pcs,1.89,STD
904301,Screw M6S M24x90 10.9 FZB,850102,2.64,20.00,Pcs,52.80,STD
904305,O-ring HC60/HC90 (G115),810407,3.15,2.00,Pcs,6.30,STD
904317,O-ring 24x5 NBR70,810305,0.16,4.00,Pcs,0.64,STD
904318,MTG Rubber HC 20,KIT SHELF 010106,87.97,4.00,Pcs,351.88,STD
904319,O-ring 19x2 NBR90,800305,0.09,26.00,Pcs,2.34,STD
904323,Washer BRB 13x24x2 HB 200 FZB,850204,0.03,18.00,Pcs,0.54,STD
904324,Screw MC6S M10x65 12.9 Geomet,850106,0.55,27.00,Pcs,14.85,STD
904325,Screw MC6S M14x65 DIN 912 8.8 FZB ,850204,0.64,20.00,Pcs,12.80,STD
904330,Bearing NTN CM-UCF210D1,KIT SHELF 010106,68.36,2.00,Pcs,136.72,STD
904331,Bearing SNR-NTN UCF208CC,050301,48.88,6.00,Pcs,293.28,STD
904335,Washer Nordlock M14 SP,850204,0.98,7.00,Pcs,6.86,STD
904336,Screw MLC6S M16x60 8.8 FZB,850203,1.30,13.00,Pcs,16.90,STD
904342,"Adapter, XEW30S o-ring sealed",820102,18.06,1.00,Pcs,18.06,STD
904344,"O-ring 15,1x1,6 NBR90",800304,0.13,22.00,Pcs,2.86,STD
904350,Valve SDHZE-A-071-L9-XK12DC NG6,800606,303.43,2.00,Pcs,606.86,STD
904351,Valve SDHZE-A-073-L9-XK12DC NG6,800403,268.38,2.00,Pcs,536.76,STD
904353,Screw MF6S 8X16 10.9 DIN7991 GEOMET,850207,0.15,26.00,Pcs,3.90,STD
904364,"O-ring 1"" 6000 psi ",800506,0.08,6.00,Pcs,0.48,STD
904365,"Adapter ORFS 9/16"" 45D Male-Female",820308,2.79,14.00,Pcs,39.06,STD
904388,Adapter 1/2'' 18L XGE18LRED,820106,1.30,1.00,Pcs,1.30,STD
904393,Adapter 18L-18L 90 XEW18L,820105,5.40,2.00,Pcs,10.80,STD
904394,Adapter 20S-20S 90 XEW20S,820105,7.92,10.00,Pcs,79.20,STD
904396,"Plug VSTI G1/2"" ED",820201,1.00,28.00,Pcs,28.00,STD
904397,"Plug VSTI G3/4"" ED",820201,1.55,11.00,Pcs,17.05,STD
904404,Screw MC6S M16x95 12.9 FZB,850103,3.39,6.00,Pcs,20.34,STD
904409,"Adapter XGE25SR 3/4""-ED",820105,9.30,5.00,Pcs,46.50,STD
904414,Retainer ring SGA 50X3 DIN471,810603,1.04,26.00,Pcs,27.04,STD
904430,"Spring Dy14 L086,2 Ln111",810308,4.49,5.00,Pcs,22.45,STD
904431,Retainer ring SGH50,810603,0.36,14.00,Pcs,5.04,STD
904432,Bushing Slide 20x22x20 XSM-2022-20,810403,2.00,1.00,Pcs,2.00,STD
904435,Pin FRP 8x45,810403,0.15,100.00,Pcs,15.00,STD
904436,Screw MC6S M8x50 8.8 FZB,850107,0.09,40.00,Pcs,3.60,STD
904443,Screw MC6S M6x30 8.8 FZB,850108,0.04,46.00,Pcs,1.84,STD
904447,Adapter 1'' 90Deg stb m-m,820207,8.71,13.00,Pcs,113.23,STD
904448,"Adapter reducer G1""stb - G3/4"" F-M",820207,4.43,27.00,Pcs,119.61,STD
904449,"Adapter G3/4"" M-M",820208,1.73,15.00,Pcs,25.95,STD
904450,"Adapter G3/4"" M-F 45deg",820209,4.83,15.00,Pcs,72.45,STD
904465,"Adapter 1"" ORFS - 1"" ORFS F 90D",820308,9.89,2.00,Pcs,19.78,STD
904467,Screw M6S M27x70 8.8 FZB,830201,4.42,20.00,Pcs,88.40,STD
904474,Washer Nordlock M30,850202,2.76,24.00,Pcs,66.24,STD
904516,Motor HC60/HC90,040102,"1,212.17",1.00,Pcs,"1,212.17",STD
904521,Adapter M10x1 CLS Cent Lubr X04-X32,810606,2.47,19.00,Pcs,46.93,STD
904530,Nut M06L,810606,0.25,10.00,Pcs,2.50,STD
904531,Cutting ring DPR 06L,810606,0.14,10.00,Pcs,1.40,STD
904532,"Adapter Reducer BSP 1/2""M - 1/4""F ",820207,1.38,14.00,Pcs,19.32,STD
904533,Adapter 90D M/F EVW 06L,820101,3.65,10.00,Pcs,36.50,STD
904539,Adapter Reducer 10L F - 6L M ,820107,2.83,13.00,Pcs,36.79,STD
904540,Adapter Reducer 15L F - 6L M ,820107,4.45,4.00,Pcs,17.80,STD
904541,Adapter Reducer 20S F - 6S M ,820108,15.75,10.00,Pcs,157.50,STD
904542,"Adapter 11/16"" ORFS F-45D-11/16"" M",820308,3.97,23.00,Pcs,91.31,STD
904543,Adapter CLS 90D M10x1,810606,1.80,17.00,Pcs,30.60,STD
904546,Motor HC20,040102,607.22,1.00,Pcs,607.22,STD
904547,Air breather set HC20/40/60/90,810605,7.73,2.00,Pcs,15.46,STD
904548,Motor HC40,040102,"3,071.77",1.00,Pcs,"3,071.77",STD
904549,Valve SD2E-A3/H2D21 (3:2),800506,51.14,1.00,Pcs,51.14,STD
904550,"Coil C19B 24V DT (25,75)",800404,16.71,5.00,Pcs,83.55,STD
904551,Valve SD2E-A4/H2R21-A (4:2),800506,60.13,2.00,Pcs,120.26,STD
904558,Masking plug plastic 26 black,810605,0.45,20.00,Pcs,9.00,STD
904572,Screw M6SH M24x70 10.9 FZB,830201,2.86,30.00,Pcs,85.80,STD
904573,Screw M6S M24x120 10.9 OBH,850101,2.37,60.00,Pcs,142.20,STD
904589,Seal kit 1CE30/1CEB30/1CER30,810602,26.56,2.00,Pcs,53.12,STD
904590,Coil COEK-24DC,800403,39.42,2.00,Pcs,78.84,STD
904592,MTG Rubber HC90,050201,145.52,3.00,Pcs,436.56,STD
904599,"Adapter bulkhead 3/4"" - 18L",820109,10.66,6.00,Pcs,63.96,STD
904601,Adapter 3/4'' 90Deg stb m-m,820207,5.66,2.00,Pcs,11.32,STD
904603,"Grease Nipple G1/4"" FZB Straight",810606,0.55,61.00,Pcs,33.55,STD
904613,O-ring 130x10 FPM70,840109,15.14,12.00,Pcs,181.68,STD
904627,Adapter Reducer 15L F - 12L M ,820107,3.08,5.00,Pcs,15.40,STD
904629,Nut M18L,820101,0.64,21.00,Pcs,13.44,STD
904630,Plug PL18L,820101,0.81,23.00,Pcs,18.63,STD
904631,Bulkhead fitting 18L,820109,4.91,10.00,Pcs,49.10,STD
904636,Screw M6S M10x40 8.8 FZB,850206,0.15,182.00,Pcs,27.30,STD
904637,Washer SRB M10 (11x22x2) 8.8 FZB,850206,0.03,14.00,Pcs,0.42,STD
904667,"O-ring 3/4"" 6000 psi ",800506,0.19,8.00,Pcs,1.52,STD
904669,"Adapter 11/16"" ORFS F - 1/4"" M",820306,3.54,4.00,Pcs,14.16,STD
904671,"Adapter 11/16"" ORFS M - 3/4"" UNF M",820309,5.70,31.00,Pcs,176.70,STD
904673,Adapter BSP stb 1/2-13/16 ORFS 90d,820305,3.80,34.00,Pcs,129.20,STD
904674,"Coil C19B 12V DT (6,0)",800403,14.13,3.00,Pcs,42.39,STD
904675,"Coil C14B 24V DT (26,2)",800403,14.57,1.00,Pcs,14.57,STD
904682,O-ring 6.07x1.78 NBR90,810602,0.13,18.00,Pcs,2.34,STD
904701,Fitting XSWVE-12 LR,820101,9.84,4.00,Pcs,39.36,STD
904721,O-ring ,810602,0.79,2.00,Pcs,1.58,STD
904807,Nut for coil NG6 SDHZE + O-ring,800606,2.68,3.00,Pcs,8.04,STD
904809,Adapter Red Kor Din 15L/8L,820107,2.66,6.00,Pcs,15.96,STD
904815,Adapter 8L-8L .90 deg EVW 08L,820105,3.46,17.00,Pcs,58.82,STD
904834,Adapter 8L XWEE08LR,820105,6.62,22.00,Pcs,145.64,STD
904880,Coil SP-COZEK-12DC,800606,92.93,2.00,Pcs,185.86,STD
905004,Screw M6S M16x70 10.9 FZB,850103,0.63,8.00,Pcs,5.04,STD
905017,Safety valve SB20-25,050301,160.44,1.00,Pcs,160.44,STD
905018,Flow Controller SB20-25,050301,116.41,1.00,Pcs,116.41,STD
905027,Screw MC6S M10x30 8.8 FZB,850206,0.09,12.00,Pcs,1.08,STD
905032,Screw M6S M12x45 8.8 FZB,850205,0.17,33.00,Pcs,5.61,STD
905034,Washer Nordlock M36,850202,3.99,28.00,Pcs,111.72,STD
905042,Screw MC6S M8x18 8.8 FZB,850204,0.17,12.00,Pcs,2.04,STD
905047,"Check Valve, RB1 1/4"" BSP",810604,17.67,2.00,Pcs,35.34,STD
905051,Tooth CAT J200,040302,6.93,6.00,Pcs,41.58,STD
905052,Tooth Adapter CAT J250,040302,26.93,2.00,Pcs,53.86,STD
905053,Tooth CAT J250,040302,13.91,5.00,Pcs,69.55,STD
905055,Tooth CAT J300,040302,20.31,9.00,Pcs,182.79,STD
905057,Tooth CAT J350,040302,38.38,3.00,Pcs,115.14,STD
905059,Tooth CAT J400,040302,55.84,5.00,Pcs,279.20,STD
905061,Tooth CAT J450/460,040302,58.66,5.00,Pcs,293.30,STD
905068,Piston Seal Kit D35,810407,18.67,5.00,Pcs,93.35,STD
905071,Bushing Slide D20 d16 L15 XSM1618-15,800406,1.19,5.00,Pcs,5.95,STD
905073,Retaining ring SGH32 DIN472,810603,0.14,60.00,Pcs,8.40,STD
905074,Screw MC6S-H M6x35 8.8 FZB,850108,0.14,64.00,Pcs,8.96,STD
905076,Steel ball SKF RB-13/W40G,800405,1.24,1.00,Pcs,1.24,STD
905080,Spring CS 2x10x27,800405,0.88,1.00,Pcs,0.88,STD
905081,Pin FRP 6x35 OBH,800403,0.08,10.00,Pcs,0.80,STD
905086,"Tool, Seal and o-ring remover",800507,13.30,1.00,Pcs,13.30,STD
905089,O-ring 395x9 NBR70,810601,15.51,2.00,Pcs,31.02,STD
905090,O-ring 325x9 NBR70,810601,8.83,2.00,Pcs,17.66,STD
905091,Valve SDHE-0611/A-XK24DC (NG6 4:2),800403,140.69,1.00,Pcs,140.69,STD
905096,"O-ring 12,42x1,78 NBR 90 ",810602,0.19,14.00,Pcs,2.66,STD
905097,"O-ring 9,25x1,78 NBR 90",810605,0.16,22.00,Pcs,3.52,STD
905099,Valve SDHE-0611-XK12DC (NG6 4:2),800403,79.16,1.00,Pcs,79.16,STD
905100,"Adapter 1/2"" BSP M-F 90d",820209,3.37,45.00,Pcs,151.65,STD
905101,"Adapter 20S-G3/4"" ED",820110,2.15,3.00,Pcs,6.45,STD
905113,"Coil C14B 12V DT (6,55)",800402,22.74,4.00,Pcs,90.96,STD
905114,Valve SD2E-A3/L2D21-A,800404,44.76,4.00,Pcs,179.04,STD
905123,"Conical plug DIN906 1/4""",820201,0.33,14.00,Pcs,4.62,STD
905123,"Conical plug DIN906 1/4""",810605,0.33,10.00,Pcs,3.30,STD
905136,Bushing Slide 25x28x20 XSM-2528-20,800405,3.33,33.00,Pcs,109.89,STD
905143,Pin FRP 8X55 DIN148 untreated,800405,0.19,35.00,Pcs,6.65,STD
905144,Screw MC6S M8X80H DIN912 ISO4762FZB,850107,0.37,29.00,Pcs,10.73,STD
905162,Tredo washer M12,800608,0.12,2.00,Pcs,0.24,STD
905241,Spring Dm20 Dt4 L072 Ln47,810503,7.69,6.00,Pcs,46.14,STD
905242,Steel ball D=25.4 mm,800405,2.60,4.00,Pcs,10.40,STD
905252,"O-ring 38,6x2,9 NBR90",800305,0.38,7.00,Pcs,2.66,STD
905257,Adapter BSP stb 3/4-13/16 ORFS 90d,820305,6.45,52.00,Pcs,335.40,STD
905259,"Cap G3/4"" (939-12)",820201,2.35,12.00,Pcs,28.20,STD
905260,"Washer BRB 8,4x16x1,6 FZB",********,0.01,8.00,Pcs,0.08,STD
905261,Screw MC6SPB M6 H8x40 12.9,850108,1.55,20.00,Pcs,31.00,STD
905262,Screw MVBF 10x25 8.8,030101,0.18,21.00,Pcs,3.78,STD
905262,Screw MVBF 10x25 8.8,850106,0.18,29.00,Pcs,5.22,STD
905263,"Spring Dm6,2 Dt1,0 L035 Ln21",810504,0.63,2.00,Pcs,1.26,STD
905264,"Plug G1/8"" DIN 906",820201,0.35,4.00,Pcs,1.40,STD
905265,Washer TBRB 13x24x4 FZB SS 1466,810504,0.15,200.00,Pcs,30.00,STD
905266,Screw MC6S M10x25 8.8 FZB,850106,0.15,126.00,Pcs,18.90,STD
905269,"Plug G3/8"" DIN 906",820204,0.72,6.00,Pcs,4.32,STD
905271,"O-ring 37,82x1,78 NBR70",810602,0.16,1.00,Pcs,0.16,STD
905276,Screw MC6S M8x30 12.9 Geom. Dri-Loc,850207,0.66,32.00,Pcs,21.12,STD
905278,Retaining ring SGA 12 DIN471,810602,0.04,6.00,Pcs,0.24,STD
905290,"Adapter 3/8"" F-1/2"" M ED",820206,2.03,12.00,Pcs,24.36,STD
905294,"Adapter WEO Swivel 1/2"" - G1/2"" M",050301,32.47,19.00,Pcs,616.93,STD
905296,Retainer Ring SGH62,810602,0.25,2.00,Pcs,0.50,STD
905400,Fitting 90d 6L CLS Cent Lubr,810606,2.45,17.00,Pcs,41.65,STD
905402,Nut ML6M M30x2 FZB,850202,2.72,13.00,Pcs,35.36,STD
905403,Retainer SGH40 DIN 472,810601,0.29,14.00,Pcs,4.06,STD
905405,Roll Pin 6x16 A2 Din 1481,810404,0.21,96.00,Pcs,20.16,STD
905408,Screw M6S M6x35H 8.8 FZB,850108,0.05,40.00,Pcs,2.00,STD
905409,Screw M6S M10x35 12.9 FZB,ASSEMBLY,2.40,4.00,Pcs,9.60,STD
905412,O-ring 27x4 NBR 70,800305,0.06,32.00,Pcs,1.92,STD
905413,Screw MC6SH M8x40 8.8 FZB DIN 912,850107,6.00,2.00,Pcs,12.00,STD
905414,Nut ML6M-04 M36x2 FZB,850202,3.79,25.00,Pcs,94.75,STD
905415,Screw M6S M8x120 8.8 FZB,850107,0.28,3.00,Pcs,0.84,STD
905424,"O-ring 56,87x1,78 NBR 70",800502,0.25,2.00,Pcs,0.50,STD
905433,"Slide Bearing 50/55X25, cat 1",810502,1.50,2.00,Pcs,3.00,STD
905435,Slide Bearing 30/34X20 WB700,800502,1.75,2.00,Pcs,3.50,STD
905437,Spherical Plain Bearing GE 25 UK 2RS,810602,4.29,2.00,Pcs,8.58,STD
905439,"Banjo bolt double 1/4""",820407,2.26,4.00,Pcs,9.04,STD
905441,Valve PRM2-043Z11/12-12E12A (prop),800402,160.59,1.00,Pcs,160.59,STD
905451,Screw MFT M10x25 8.8 FZB Torx,850106,1.90,11.00,Pcs,20.90,STD
905452,Washer Nordlock NL22SP,850202,2.55,2.00,Pcs,5.10,STD
905453,"Nut ML6M M22x1,5",850202,1.77,9.00,Pcs,15.93,STD
905456,V-ring VA 30 NBR,810602,0.48,2.00,Pcs,0.96,STD
905459,Screw M6S M8x16 12.9 Geom. Dri-Loc,850207,0.57,19.00,Pcs,10.83,STD
905460,Screw M6S M10x20 12.9 Geom. Dri-Loc,850206,2.77,18.00,Pcs,49.86,STD
905470,Washer Nordlock M30 SP,850202,4.16,40.00,Pcs,166.40,STD
905486,"Female plug 1/2""",820210,1.66,16.00,Pcs,26.56,STD
